date,value
2025-07-02,17.183977603960393
2025-07-05,18.96118746601941
2025-07-08,18.031005507119744
2025-07-12,19.35136461003235
2025-07-15,17.54541800097087
2025-07-18,17.30241812459547
2025-07-21,17.336095411003228
2025-07-24,15.57442075469256
2025-07-27,19.616994909776537
2025-07-30,15.637486742071184
2025-08-02,17.340736206472485
2025-08-05,16.528697502925528
2025-08-08,15.582928639361686
2025-08-11,15.672866108244676
2025-08-14,14.09876955000001
2025-08-17,20.70843837709497
2025-08-20,14.721989698138298
2025-08-23,17.38387922105264
2025-08-26,13.609974207645264
2025-08-29,12.929704804887216
2025-09-01,15.744835802588993
2025-09-04,17.021340559016384
2025-09-07,19.75038068284182
2025-09-10,12.63625537322405
2025-09-13,15.77308347666668
2025-09-16,13.420034819836957
2025-09-19,13.31095075267379
2025-09-22,13.450656455120493
2025-09-25,14.173117054857132
2025-09-28,17.937980155844155
2025-10-01,13.266309819108264
2025-10-04,16.30499361218274
2025-10-07,15.924135594144138
2025-10-10,15.284426950782995
2025-10-13,15.705036265415554
2025-10-16,13.337492368395074
2025-10-19,16.75468423412018
2025-10-22,14.819086888607591
2025-10-25,16.62498875604165
2025-10-28,16.6316692014113
2025-10-31,15.345514086021508
2025-11-03,16.816084448883373
2025-11-06,12.017954526027395
2025-11-09,15.319694610714295
2025-11-12,11.697846825885549
2025-11-15,13.27051891643357
2025-11-18,11.545638887096764
2025-11-21,11.27982128357488
2025-11-24,11.951924019241206
2025-11-27,11.736266398373983
2025-11-30,15.06585113405798
2025-12-03,11.923295914363145
2025-12-06,13.675029098860406
2025-12-09,12.227278145481929
2025-12-12,13.113221785990328
2025-12-15,13.420932087608074
2025-12-18,13.941796463976935
