Date,Traffic_H3I (TB),Traffic_IM3 (TB),Traffic_Total(TB)
2024-10-01,92.74421084,180.9294716,273.6736824
2024-10-02,92.52428312,180.4052221,272.9295053
2024-10-03,88.94465538,173.0215975,261.9662529
2024-10-04,92.14468608,180.1581449,272.302831
2024-10-05,99.71536892,196.0635193,295.7788882
2024-10-06,106.1288354,207.2495883,313.3784238
2024-10-07,91.15423844,177.2794087,268.4336472
2024-10-08,91.86060495,178.5578899,270.4184949
2024-10-09,93.36623514,181.8373453,275.2035805
2024-10-10,96.24489302,188.8270768,285.0719699
2024-10-11,97.96101383,191.8854985,289.8465123
2024-10-12,100.6188707,197.848862,298.4677327
2024-10-13,106.2335944,208.8207934,315.0543878
2024-10-14,93.11409045,181.6158128,274.7299032
2024-10-15,92.62550828,181.6174561,274.2429643
2024-10-16,89.04132395,168.9722103,258.0135343
2024-10-17,92.30160635,179.4416936,271.7433
2024-10-18,95.13130173,184.8982789,280.0295807
2024-10-19,100.1765069,196.1610294,296.3375363
2024-10-20,106.707335,207.6528799,314.360215
2024-10-21,90.22871181,175.1941707,265.4228825
2024-10-22,94.86657601,184.0284518,278.8950279
2024-10-23,91.98488908,179.6013702,271.5862593
2024-10-24,94.66811676,183.090509,277.7586257
2024-10-25,98.23173122,190.7074882,288.9392194
2024-10-26,100.171697,196.5911716,296.7628686
2024-10-27,109.4697725,212.9642613,322.4340338
2024-10-28,91.6652491,178.5965745,270.2618236
2024-10-29,91.86234073,177.9615302,269.823871
2024-10-30,91.79230277,178.6799818,270.4722846
2024-11-01,49.0537276,93.86560239,142.91933
2024-11-02,96.26322747,191.2821984,287.5454259
2024-11-03,105.1867498,205.0432546,310.2300044
2024-11-04,89.58989469,175.2655221,264.8554168
2024-11-05,89.98232758,174.7799656,264.7622931
2024-11-06,88.15069494,171.2366982,259.3873931
2024-11-07,89.60900625,175.1315072,264.7405134
2024-11-08,93.03500867,181.0866473,274.121656
2024-11-09,97.58633149,190.5982982,288.1846297
2024-11-10,103.6140349,199.8018157,303.4158505
2024-11-11,92.41676409,180.3480962,272.7648603
2024-11-12,89.85447405,175.3957109,265.250185
2024-11-13,90.88404571,176.4815664,267.3656121
2024-11-14,90.4993201,176.4663212,266.9656413
2024-11-15,93.04564282,181.8612135,274.9068563
2024-11-16,98.04148703,191.7378319,289.7793189
2024-11-17,101.9512128,198.6449945,300.5962072
2024-11-18,88.81109733,171.5102593,260.3213567
2024-11-19,90.66356908,175.8415533,266.5051223
2024-11-20,88.34318797,171.2954779,259.6386659
2024-11-21,89.76550698,173.62455,263.390057
2024-11-22,94.12291728,181.4097814,275.5326987
2024-11-23,97.91625937,190.9791561,288.8954154
2024-11-24,104.8022966,200.815582,305.6178786
2024-11-25,93.70915532,178.0198667,271.729022
2024-11-26,93.83866927,179.2671171,273.1057863
2024-11-27,106.480849,203.7075834,310.1884324
2024-11-28,93.17838136,178.9439787,272.1223601
2024-11-29,93.57695647,177.199774,270.7767305
2024-11-30,97.39569392,186.9958026,284.3914966
2024-12-01,104.7714588,198.7928044,303.5642631
2024-12-02,91.40336684,171.8021736,263.2055405
2024-12-03,92.84368483,172.9631829,265.8068677
2024-12-04,93.82684287,174.1855225,268.0123654
2024-12-05,94.54992473,173.924307,268.4742317
2024-12-06,95.47841237,178.7928029,274.2712153
2024-12-07,101.5184272,192.0001828,293.5186099
2024-12-08,106.507385,200.3775476,306.8849326
2024-12-09,93.88165186,176.4690425,270.3506944
2024-12-10,95.34025523,178.6606716,274.0009268
2024-12-11,94.20324899,177.372708,271.575957
2024-12-12,98.24648888,186.1951233,284.4416122
2024-12-13,95.63426152,180.185257,275.8195185
2024-12-14,100.9017274,194.5325623,295.4342897
2024-12-15,107.1307388,203.2072854,310.3380241
2024-12-16,94.06917018,178.5059386,272.5751088
2024-12-17,94.93377737,180.6698847,275.6036621
2024-12-18,96.95021705,183.043862,279.9940791
