Date,Traffic_H3I (TB),Traffic_IM3 (TB),Traffic_Total(TB)
2025-03-02,2354.14,4609.68,6963.85
2025-03-03,2222.11,4343.78,6565.9
2025-03-04,2134.35,4176.77,6311.14
2025-03-05,2216.21,4336.21,6552.45
2025-03-06,2205.37,4308.26,6513.62
2025-03-07,2253.39,4407.8,6661.17
2025-03-08,2369.06,4634.44,7003.52
2025-03-09,2396.7,4676.48,7073.16
2025-03-10,2217.18,4317.31,6534.45
2025-03-11,2191.74,4255.4,6447.08
2025-03-12,2256.69,4345.1,6601.76
2025-03-13,2227.4,4280.39,6507.82
2025-03-14,2303.13,4430.67,6733.7699999999995
2025-03-15,2418.33,4648.4800000000005,7066.7699999999995
2025-03-16,2465.96,4740.63,7206.67
2025-03-17,2294.77,4412.76,6707.54
2025-03-18,2246.06,4349.92,6595.97
2025-03-19,2329.9,4502.62,6832.49
2025-03-20,2342.61,4553.84,6896.45
2025-03-21,2358.75,4602.68,6961.4400000000005
2025-03-22,2504.7799999999997,4887.74,7392.57
2025-03-23,2538.89,4960.97,7499.87
2025-03-24,2421.61,4759.13,7180.74
2025-03-25,2359.59,4663.37,7023.0
2025-03-26,2518.51,4977.08,7495.62
2025-03-27,2559.38,5111.35,7670.73
2025-03-28,2785.61,5591.18,8376.75
2025-03-29,2781.46,5608.5599999999995,8390.05
2025-03-30,2932.43,5876.25,8808.6
2025-03-31,3054.84,6059.13,9113.92
2025-04-01,3045.11,6062.31,9107.43
2025-04-02,3166.07,6317.63,9483.71
2025-04-03,3153.05699193,6317.9985581500005,9471.05554992
2025-04-04,3128.53001703,6281.58863692,9410.11865407
2025-04-05,2985.38332529,6004.48666237,8989.86998814
2025-04-06,2908.61934493,5821.11642894,8729.73577405
2025-04-07,2729.12451328,5448.93100804,8178.05552097
2025-04-08,2621.7003651,5227.832506,7849.53287092
2025-04-09,2541.86750061,5047.12155559,7588.98905612
2025-04-10,2265.89835776,5348.48818984,7614.38654754
2025-04-11,2491.7313811,4941.29699982,7433.02838061
2025-04-12,2531.0022758,5020.89560196,7551.89787764
2025-04-13,2609.90165402,5124.68594073,7734.5875944
2025-04-14,2327.66694733,4588.25999762,6915.92694496
2025-04-15,2283.15164735,4486.08912719,6769.24077443
2025-04-16,2287.28648346,4486.45293505,6773.73941862
2025-04-17,2342.56372928,4584.22533177,6926.7890611
2025-04-18,2547.62464807,4983.66831189,7531.29295965
2025-04-19,2452.64762126,4797.07876956,7249.72639082
2025-04-20,2528.82339294,4913.60311111,7442.4265038700005
2025-04-21,2312.18618347,4511.00365306,6823.18983623
2025-04-22,2285.8122984,4446.44811275,6732.260411329999
2025-04-23,2307.74029677,4483.14507925,6790.88537604
2025-04-24,2318.70355375,4506.73243629,6825.43599024
2025-04-25,2361.68865059,4586.4512629500005,6948.13991377
2025-04-26,2464.66794493,4799.2304376,7263.89838247
2025-04-27,2567.06700268,4955.24241769,7522.3094206900005
2025-04-28,2249.04999391,4348.70056651,6597.7505606
2025-04-29,2274.40415205,4397.19733338,6671.60148578
2025-04-30,2301.424921,4455.92734727,6757.35226824
